0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,3.8265724000000003,0.34285527,0.0,0.0,3.3353163999999995,6.2435584,6.3362455,5.786169999999999,0.0,0.0,0.0,0.0,0.8111166,5.0372744,0.0,4.1918473,0.0,0.0,0.0,0.0,0.0,0.0,1.6565834,5.207211,0.0,0.0
0,3.8342535000000004,1.2946913999999998,0.0,0.625934,0.19556129,4.4715357000000004,2.0665023000000002,4.563712000000001,0.0,0.0,0.0,0.0,1.6438379,1.7909831000000003,1.5830461999999998,4.72987,0.0,0.0,1.0208277,0.23336124,0.0,2.9810314,0.93643886,3.0252220000000003,2.6360892999999996,0.0
0,3.8456633,0.2714252,0.0,0.0,2.8000426,5.998188,5.4315877,5.611565000000001,0.0,0.0,0.0,0.0,0.7199259,4.527467700000001,0.19453405,4.1436443,0.0,0.0,0.07661334,0.06879873,0.0,0.0,1.5868269,4.894548400000001,0.0,0.0
0,3.8604339999999997,0.72375584,0.0,0.0,2.6861498,6.017592,5.588145,5.7981596,0.0,0.0,0.0,0.0,1.0115628,4.472126,0.31464955,4.578995,0.0,0.0,0.1888049,0.02638609,0.0,0.250841,1.5761923,4.9839067,0.36286825,0.0
0,3.876418,1.1789978,0.0,0.5681488,0.2862923,4.5263834,2.1378437999999997,4.544128400000001,0.0,0.0,0.0,0.0,1.5455502,1.8634047999999999,1.5141155000000002,4.618753,0.0,0.0,0.97775346,0.24122441,0.0,2.7956274,0.9554058000000001,3.0547538,2.4851142999999998,0.0
0,3.8827841,1.4721657,0.0,0.79467773,0.033290103,4.4683356,1.9498436000000001,4.6424026,0.0,0.0,0.0,0.0,1.860469,1.6743451,1.7002816000000003,4.9705763,0.0,0.0,1.0969207,0.20300645,0.0,3.3411370000000002,0.89837164,2.9896295,2.9277854,0.0
0,3.9208127999999998,0.39560944,0.0,0.0,3.0724046,6.286983,5.969821499999999,5.934582,0.0,0.0,0.0,0.0,0.8224305000000001,4.884764700000001,0.10566256,4.3971763,0.0,0.0,0.02447394,0.013704427,0.0,0.0,1.6736887999999999,5.2272587,0.0,0.0
0,3.9404025000000003,1.589246,0.0,0.68933153,0.15717357,4.5606275,2.253177,4.70844,0.0,0.0,0.0,0.0,1.894853,1.7854283,1.6075441000000001,5.0474559999999995,0.0,0.0,1.0726788,0.16281962,0.0,3.2660687000000004,0.91250485,3.1085045,2.8783583999999998,0.0
0,4.0100822,0.5618956,0.0,0.0,3.1582685,6.2891417,6.268878,5.8378663,0.0,0.0,0.0,0.0,0.97630584,4.8746147,0.0,4.424415,0.0,0.0,0.0,0.0,0.0,0.0,1.6028692,5.1978349999999995,0.0,0.0
0,4.0515127,1.7635398000000002,0.0,0.96759444,0.0,4.575894,2.0321715,4.8004727,0.0,0.0,0.0,0.0,2.1337187,1.6342298000000002,1.7448744999999999,5.3092747000000005,0.0,0.0,1.1630954,0.13211721,0.028555393,3.679359,0.86561364,3.0527368,3.2144258,0.0
0,4.0698404,0.2565211,0.0,0.0,3.1461083999999997,6.357433,6.031425,5.8422413,0.0,0.0,0.0,0.0,0.77028596,4.898841,0.0,4.2500386,0.0,0.0,0.0,0.0,0.0,0.0,1.6479987,5.191064,0.0,0.0
0,4.080404,0.41949922,0.0,0.0,2.9744650000000004,6.400732499999999,5.8696003,6.0453577,0.0,0.0,0.0,0.0,0.84845734,4.8421199999999995,0.22914146,4.531065,0.0,0.0,0.09675971,0.05965907,0.0,0.0,1.7021099999999998,5.2467904,0.05315561,0.0
0,4.0838776,0.6005295,0.0,0.0,3.185564,6.460478,6.3499894,6.069863,0.0,0.0,0.0,0.0,0.9988190999999998,5.0005964999999994,0.0020692144,4.614338,0.0,0.0,0.008387957,0.0,0.0,0.0,1.6640978,5.3783255,0.0,0.0
0,4.090876000000001,0.3462628,0.0,0.0,3.380001,6.5221515,6.474867,6.0072155,0.0,0.0,0.0,0.0,0.8486984000000001,5.155816000000001,0.0,4.373001,0.0,0.0,0.0,0.0,0.0,0.0,1.7084879000000002,5.3716230000000005,0.0,0.0
0,4.125421,0.50760704,0.0,0.0,2.8778799,6.3142247000000005,5.802201,5.9182315,0.0,0.0,0.0,0.0,0.92058456,4.6849685,0.2039461,4.5227113,0.0,0.0,0.11703196,0.020304687,0.0,0.0,1.6310049,5.131838,0.14573425,0.0
0,4.128101,0.0,0.0,0.0,3.5663302000000003,6.684538000000001,6.389835,6.0451803,0.0,0.0,0.0,0.0,0.5874475,5.3441978,0.0,4.1353035,0.0,0.0,0.0,0.04607693,0.0,0.0,1.8018509999999999,5.435532599999999,0.0,0.040355965
0,4.145,1.2817011999999999,0.0,0.9473607,0.0,4.713112000000001,1.7933506999999997,4.8134527,0.0,0.0,0.0,0.0,1.8442104,1.7237033,1.8082429,5.0431447,0.0,0.0,1.1270928,0.2540372,0.0,3.4081699999999997,0.9500138000000001,3.0412847999999997,2.9777207000000003,0.0
0,4.145703299999999,1.4884158,0.0,0.95319265,0.0,4.721001,1.9031901000000002,4.8889375,0.0,0.0,0.0,0.0,1.9669486,1.7219063000000001,1.8260154999999998,5.218818,0.0,0.0,1.1611246000000002,0.22389013,0.0,3.5586220999999996,0.9435863000000001,3.0942984,3.1098545,0.0
0,4.164681,1.2858924999999999,0.0,0.94455236,0.0,4.760372599999999,1.7796705000000002,4.8874059999999995,0.0,0.0,0.0,0.0,1.8340439,1.7526618000000003,1.8599544,5.0972295,0.0,0.0,1.1486040000000002,0.2817785,0.0,3.4431756,0.98073155,3.0826359,3.0095297999999997,0.0
0,4.1745734,0.6623102,0.0,0.0,3.114024,6.512126,6.304672,6.128968700000001,0.0,0.0,0.0,0.0,1.0462283,4.955685,0.073115565,4.72079,0.0,0.0,0.057846222,0.0,0.0,0.0,1.6695938999999997,5.3831615,0.07311792,0.0
0,4.2202015,0.30810428,0.0,0.0,3.4394627,6.751962700000001,6.564197,6.2552547,0.0,0.0,0.0,0.0,0.8298466,5.3193235,0.0,4.5271072,0.0,0.0,0.0,0.0,0.0,0.0,1.7864126,5.5680676,0.0,0.0
0,4.235686,0.4424857,0.0,0.0,3.3469297999999994,6.697875999999999,6.5243405999999995,6.224365,0.0,0.0,0.0,0.0,0.9201993,5.211227,0.0,4.610023,0.0,0.0,0.0,0.0,0.0,0.0,1.7435311000000002,5.523717400000001,0.0,0.0
0,4.272247,1.4692128999999998,0.0,1.0640063,0.0,4.7838626,1.8797722,4.8901330000000005,0.0,0.0,0.0,0.0,2.0282702,1.6979209,1.797956,5.2413893,0.0,0.0,1.1549858999999998,0.18926781,0.0,3.5960019999999995,0.9151892,3.0758688,3.1376123,0.0
0,4.282117400000001,0.9507502,0.0,0.0,3.0439173999999998,6.742236999999999,6.418819999999999,6.5460286,0.0,0.0,0.0,0.0,1.2229709999999998,5.062029,0.32329032,5.219366,0.0,0.0,0.19542089,0.0,0.0,0.30688784,1.7759150000000001,5.616866,0.42531508,0.0
0,4.3263297,1.602047,0.0,0.8407158000000001,0.09454662,4.999468299999999,2.2464107999999996,5.164686,0.0,0.0,0.0,0.0,2.0246543999999997,1.9232470000000002,1.8470817,5.4695663,0.0,0.0,1.1832192,0.22944427,0.0,3.593778,1.0264666999999998,3.3331738,3.1545202999999997,0.0
0,4.3480887,0.89911413,0.0,0.0,3.607304,7.0136614,7.3041525,6.640439999999999,0.0,0.0,0.011068656999999999,0.0,1.2545711000000002,5.5603050000000005,0.0,5.1404843,0.0,0.0,0.0,0.0,0.0,0.0,1.8200349999999998,5.9001617,0.0,0.0
0,4.4740224,1.8036794999999999,0.0,1.2889464,0.0,4.9423075,1.8852971,5.157782599999999,0.0,0.0,0.0,0.0,2.2905476,1.6791025000000002,1.9237634,5.6703663,0.0,0.0,1.2631993000000001,0.1608144,0.062033653,4.0068226000000005,0.9239021999999999,3.1923327,3.4928021,0.0
0,4.594149,0.26916158,0.0,0.0,3.5547822,7.2131057,6.805828599999999,6.6503854,0.0,0.0,0.0,0.0,0.8501556,5.575712,0.0014869962,4.8030133,0.0,0.0,0.0,0.0,0.0,0.0,1.8978435000000002,5.8752116999999995,0.0,0.0
0,4.713704,1.4052215000000001,0.0,1.2124373,0.0,5.281178,1.8812246,5.362423000000001,0.0,0.0,0.0,0.0,2.0963008000000003,1.8822843999999996,2.0153515,5.6143045,0.0,0.0,1.2487148000000001,0.27032465,0.0,3.8291237000000002,1.0491638,3.3273911,3.3382409,0.0
0,4.950513,0.42662877,0.0,0.0,3.6218927000000005,7.775898,7.098453500000001,7.319380000000001,0.0,0.0,0.0,0.0,0.97412837,5.908694000000001,0.26369402,5.399826999999999,0.0,0.0,0.076506525,0.09224195,0.0,0.0,2.1010926,6.3143754,0.0,0.0
